Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Profit Margin
9075,US-2024-103212-CHO-MIL-31000,2025-10-13,2028-04-06,First Class,103212,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,906,Wicked Choccy's,64.92
9076,US-2024-116519-CHO-NUT-13000,2025-10-13,2028-04-07,First Class,116519,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,907,Lot's O' Nuts,71.35
9077,US-2024-163160-CHO-NUT-13000,2025-10-13,2028-04-08,First Class,163160,United States,Freeport,Illinois,61032,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,908,Lot's O' Nuts,71.35
9078,US-2024-135909-CHO-NUT-13000,2025-10-13,2028-04-12,Standard Class,135909,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,912,Lot's O' Nuts,71.35
9079,US-2024-103212-CHO-TRI-54000,2025-10-13,2028-04-06,First Class,103212,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,906,Wicked Choccy's,65.33
9080,US-2024-132976-CHO-FUD-51000,2025-10-13,2028-04-09,Standard Class,132976,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,909,Lot's O' Nuts,66.67
9081,US-2024-132976-OTH-LIC-15000,2025-10-13,2028-04-09,Standard Class,132976,United States,Philadelphia,Pennsylvania,19140,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,909,Secret Factory,50.0
9082,US-2024-163160-CHO-FUD-51000,2025-10-13,2028-04-08,First Class,163160,United States,Freeport,Illinois,61032,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,908,Lot's O' Nuts,66.67
9083,US-2024-103212-CHO-NUT-13000,2025-10-13,2028-04-06,First Class,103212,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,906,Lot's O' Nuts,71.35
9084,US-2024-132976-CHO-TRI-54000,2025-10-13,2028-04-09,Standard Class,132976,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,909,Wicked Choccy's,65.33
9085,US-2024-132976-CHO-TRI-54000,2025-10-13,2028-04-09,Standard Class,132976,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,909,Wicked Choccy's,65.33
9086,US-2024-148831-CHO-MIL-31000,2025-10-13,2028-04-07,First Class,148831,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,907,Wicked Choccy's,64.92
9087,US-2024-135909-CHO-SCR-58000,2025-10-13,2028-04-12,Standard Class,135909,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,912,Lot's O' Nuts,69.44
9088,US-2024-135909-CHO-NUT-13000,2025-10-13,2028-04-12,Standard Class,135909,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,912,Lot's O' Nuts,71.35
9089,US-2024-168837-CHO-MIL-31000,2025-10-14,2028-04-09,First Class,168837,United States,Oakland,California,94601,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,908,Wicked Choccy's,64.92
9090,US-2024-126123-CHO-MIL-31000,2025-10-14,2028-04-10,Standard Class,126123,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,909,Wicked Choccy's,64.92
9091,US-2024-150707-CHO-MIL-31000,2025-10-14,2028-04-11,Standard Class,150707,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,910,Wicked Choccy's,64.92
9092,US-2024-126123-CHO-FUD-51000,2025-10-14,2028-04-10,Standard Class,126123,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,909,Lot's O' Nuts,66.67
9093,US-2024-151183-CHO-TRI-54000,2025-10-14,2028-04-11,Standard Class,151183,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,910,Wicked Choccy's,65.33
9094,US-2024-142643-CHO-TRI-54000,2025-10-15,2028-04-12,Standard Class,142643,United States,Thousand Oaks,California,91360,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,910,Wicked Choccy's,65.33
9095,US-2024-113670-CHO-FUD-51000,2025-10-15,2028-04-09,First Class,113670,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,907,Lot's O' Nuts,66.67
9096,US-2024-100237-CHO-MIL-31000,2025-10-15,2028-04-11,Standard Class,100237,United States,Orem,Utah,84057,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,Wicked Choccy's,64.92
9097,US-2024-106033-SUG-SWE-91000,2025-10-15,2028-04-10,Second Class,106033,United States,San Francisco,California,94110,Sugar,Pacific,SUG-SWE-91000,SweeTARTS,6.0,4,2.8,3.2,908,Sugar Shack,46.67
9098,US-2024-164819-CHO-FUD-51000,2025-10-15,2028-04-11,Second Class,164819,United States,Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,909,Lot's O' Nuts,66.67
9099,US-2024-154949-CHO-NUT-13000,2025-10-15,2028-04-11,Standard Class,154949,United States,Camarillo,California,93010,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,Lot's O' Nuts,71.35
9100,US-2024-142643-CHO-NUT-13000,2025-10-15,2028-04-12,Standard Class,142643,United States,Thousand Oaks,California,91360,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,910,Lot's O' Nuts,71.35
9101,US-2024-113670-CHO-FUD-51000,2025-10-15,2028-04-09,First Class,113670,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,907,Lot's O' Nuts,66.67
9102,US-2024-132234-CHO-TRI-54000,2025-10-16,2028-04-10,First Class,132234,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,48.75,13,31.85,16.9,907,Wicked Choccy's,65.33
9103,US-2024-159100-OTH-GUM-21000,2025-10-16,2028-04-13,Standard Class,159100,United States,Columbia,Tennessee,38401,Other,Gulf,OTH-GUM-21000,Wonka Gum,8.75,7,4.55,4.2,910,Secret Factory,52.0
9104,US-2024-158386-CHO-FUD-51000,2025-10-16,2028-04-13,Standard Class,158386,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,910,Lot's O' Nuts,66.67
9105,US-2024-111577-CHO-TRI-54000,2025-10-16,2028-04-13,Standard Class,111577,United States,Scottsdale,Arizona,85254,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,910,Wicked Choccy's,65.33
9106,US-2024-159100-CHO-SCR-58000,2025-10-16,2028-04-13,Standard Class,159100,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,910,Lot's O' Nuts,69.44
9107,US-2024-159282-CHO-NUT-13000,2025-10-16,2028-04-13,Standard Class,159282,United States,Yuma,Arizona,85364,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,910,Lot's O' Nuts,71.35
9108,US-2024-123246-CHO-SCR-58000,2025-10-17,2028-04-11,Second Class,123246,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,907,Lot's O' Nuts,69.44
9109,US-2024-165603-OTH-LIC-15000,2025-10-17,2028-04-11,Second Class,165603,United States,Warwick,Rhode Island,2886,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,907,Secret Factory,50.0
9110,US-2024-165603-CHO-MIL-31000,2025-10-17,2028-04-11,Second Class,165603,United States,Warwick,Rhode Island,2886,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,907,Wicked Choccy's,64.92
9111,US-2024-114804-CHO-SCR-58000,2025-10-17,2028-04-11,Second Class,114804,United States,Modesto,California,95351,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,907,Lot's O' Nuts,69.44
9112,US-2024-106432-CHO-MIL-31000,2025-10-19,2028-04-16,Standard Class,106432,United States,Waco,Texas,76706,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,Wicked Choccy's,64.92
9113,US-2024-131492-CHO-MIL-31000,2025-10-19,2028-04-16,Second Class,131492,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,910,Wicked Choccy's,64.92
9114,US-2024-125388-OTH-LIC-15000,2025-10-19,2028-04-15,Standard Class,125388,United States,Lawrence,Massachusetts,1841,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,80.0,4,40.0,40.0,909,Secret Factory,50.0
9115,US-2024-117653-CHO-FUD-51000,2025-10-19,2028-04-15,Standard Class,117653,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,909,Lot's O' Nuts,66.67
9116,US-2024-131492-CHO-MIL-31000,2025-10-19,2028-04-16,Second Class,131492,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,910,Wicked Choccy's,64.92
9117,US-2024-125199-CHO-TRI-54000,2025-10-19,2028-04-17,Standard Class,125199,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,911,Wicked Choccy's,65.33
9118,US-2024-106432-CHO-TRI-54000,2025-10-19,2028-04-16,Standard Class,106432,United States,Waco,Texas,76706,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,910,Wicked Choccy's,65.33
9119,US-2024-125990-CHO-MIL-31000,2025-10-19,2028-04-15,Standard Class,125990,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,64.92
9120,US-2024-120390-CHO-FUD-51000,2025-10-19,2028-04-18,Standard Class,120390,United States,Burlington,North Carolina,27217,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,912,Lot's O' Nuts,66.67
9121,US-2024-131492-CHO-SCR-58000,2025-10-19,2028-04-16,Second Class,131492,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,910,Lot's O' Nuts,69.44
9122,US-2024-131492-CHO-MIL-31000,2025-10-19,2028-04-16,Second Class,131492,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,910,Wicked Choccy's,64.92
9123,US-2024-107727-CHO-MIL-31000,2025-10-19,2028-04-15,Second Class,107727,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,64.92
9124,US-2024-125199-CHO-SCR-58000,2025-10-19,2028-04-17,Standard Class,125199,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,911,Lot's O' Nuts,69.44
9125,US-2024-125388-CHO-SCR-58000,2025-10-19,2028-04-15,Standard Class,125388,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,69.44
9126,US-2024-125199-CHO-TRI-54000,2025-10-19,2028-04-17,Standard Class,125199,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,911,Wicked Choccy's,65.33
9127,US-2024-159457-CHO-SCR-58000,2025-10-19,2028-04-18,Standard Class,159457,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,912,Lot's O' Nuts,69.44
9128,CA-2024-125388-OTH-LIC-15000,2025-10-19,2028-04-15,Standard Class,125388,Canada,Montreal,Quebec,H1A,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,909,Secret Factory,50.0
9129,CA-2024-125388-CHO-SCR-58000,2025-10-19,2028-04-15,Standard Class,125388,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,69.44
9130,CA-2024-107004-CHO-FUD-51000,2025-10-19,2028-04-16,Standard Class,107004,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,910,Lot's O' Nuts,66.67
9131,US-2024-103065-CHO-MIL-31000,2025-10-20,2028-04-12,Same Day,103065,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,905,Wicked Choccy's,64.92
9132,US-2024-147277-CHO-SCR-58000,2025-10-20,2028-04-16,Standard Class,147277,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,Lot's O' Nuts,69.44
9133,US-2024-158743-CHO-MIL-31000,2025-10-20,2028-04-19,Standard Class,158743,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,912,Wicked Choccy's,64.92
9134,US-2024-103065-CHO-FUD-51000,2025-10-20,2028-04-12,Same Day,103065,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,905,Lot's O' Nuts,66.67
9135,US-2024-146416-OTH-KAZ-38000,2025-10-20,2028-04-14,Second Class,146416,United States,Woodland,California,95695,Other,Pacific,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,907,The Other Factory,7.69
9136,US-2024-158743-CHO-FUD-51000,2025-10-20,2028-04-19,Standard Class,158743,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,912,Lot's O' Nuts,66.67
9137,US-2024-104822-CHO-NUT-13000,2025-10-20,2028-04-12,Same Day,104822,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,905,Lot's O' Nuts,71.35
9138,US-2024-146416-CHO-NUT-13000,2025-10-20,2028-04-14,Second Class,146416,United States,Woodland,California,95695,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,907,Lot's O' Nuts,71.35
9139,US-2024-158722-CHO-NUT-13000,2025-10-20,2028-04-18,Standard Class,158722,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,911,Lot's O' Nuts,71.35
9140,US-2024-103065-CHO-MIL-31000,2025-10-20,2028-04-12,Same Day,103065,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,905,Wicked Choccy's,64.92
9141,US-2024-158743-CHO-SCR-58000,2025-10-20,2028-04-19,Standard Class,158743,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,912,Lot's O' Nuts,69.44
9142,US-2024-115252-CHO-SCR-58000,2025-10-20,2028-04-17,Standard Class,115252,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,910,Lot's O' Nuts,69.44
9143,US-2024-147277-OTH-LIC-15000,2025-10-20,2028-04-16,Standard Class,147277,United States,Akron,Ohio,44312,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,909,Secret Factory,50.0
9144,US-2024-103065-CHO-SCR-58000,2025-10-20,2028-04-12,Same Day,103065,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,905,Lot's O' Nuts,69.44
9145,US-2024-115252-CHO-TRI-54000,2025-10-20,2028-04-17,Standard Class,115252,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,910,Wicked Choccy's,65.33
9146,US-2024-167094-CHO-NUT-13000,2025-10-21,2028-04-14,First Class,167094,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,906,Lot's O' Nuts,71.35
9147,US-2024-113558-CHO-FUD-51000,2025-10-21,2028-04-18,Standard Class,113558,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,910,Lot's O' Nuts,66.67
9148,US-2024-113558-CHO-SCR-58000,2025-10-21,2028-04-18,Standard Class,113558,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,910,Lot's O' Nuts,69.44
9149,US-2024-145884-CHO-FUD-51000,2025-10-21,2028-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,905,Lot's O' Nuts,66.67
9150,US-2024-117422-CHO-MIL-31000,2025-10-21,2028-04-17,Standard Class,117422,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,Wicked Choccy's,64.92
9151,US-2024-100356-CHO-MIL-31000,2025-10-21,2028-04-17,Standard Class,100356,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,Wicked Choccy's,64.92
9152,US-2024-148166-CHO-MIL-31000,2025-10-21,2028-04-18,Standard Class,148166,United States,Deltona,Florida,32725,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,910,Wicked Choccy's,64.92
9153,US-2024-142125-CHO-NUT-13000,2025-10-21,2028-04-19,Standard Class,142125,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,911,Lot's O' Nuts,71.35
9154,US-2024-117422-CHO-TRI-54000,2025-10-21,2028-04-17,Standard Class,117422,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,909,Wicked Choccy's,65.33
9155,US-2024-142125-CHO-MIL-31000,2025-10-21,2028-04-19,Standard Class,142125,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,911,Wicked Choccy's,64.92
9156,US-2024-117331-CHO-SCR-58000,2025-10-21,2028-04-20,Standard Class,117331,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,912,Lot's O' Nuts,69.44
9157,US-2024-117422-CHO-FUD-51000,2025-10-21,2028-04-17,Standard Class,117422,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,909,Lot's O' Nuts,66.67
9158,US-2024-167094-CHO-SCR-58000,2025-10-21,2028-04-14,First Class,167094,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,906,Lot's O' Nuts,69.44
9159,US-2024-113453-CHO-NUT-13000,2025-10-21,2028-04-20,Standard Class,113453,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,912,Lot's O' Nuts,71.35
9160,US-2024-154410-CHO-SCR-58000,2025-10-21,2028-04-16,First Class,154410,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,908,Lot's O' Nuts,69.44
9161,US-2024-167094-CHO-MIL-31000,2025-10-21,2028-04-14,First Class,167094,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,906,Wicked Choccy's,64.92
9162,US-2024-145884-CHO-MIL-31000,2025-10-21,2028-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,905,Wicked Choccy's,64.92
9163,US-2024-113453-CHO-MIL-31000,2025-10-21,2028-04-20,Standard Class,113453,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,912,Wicked Choccy's,64.92
9164,US-2024-130141-CHO-NUT-13000,2025-10-22,2028-04-16,Second Class,130141,United States,Fort Collins,Colorado,80525,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,907,Lot's O' Nuts,71.35
9165,US-2024-101581-CHO-SCR-58000,2025-10-22,2028-04-19,Standard Class,101581,United States,Redmond,Oregon,97756,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,910,Lot's O' Nuts,69.44
9166,US-2024-130211-CHO-TRI-54000,2025-10-22,2028-04-14,Same Day,130211,United States,Lawton,Oklahoma,73505,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,905,Wicked Choccy's,65.33
9167,US-2024-111920-CHO-TRI-54000,2025-10-22,2028-04-18,Standard Class,111920,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,909,Wicked Choccy's,65.33
9168,US-2024-130141-CHO-NUT-13000,2025-10-22,2028-04-16,Second Class,130141,United States,Fort Collins,Colorado,80525,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,907,Lot's O' Nuts,71.35
9169,US-2024-127180-CHO-FUD-51000,2025-10-22,2028-04-16,First Class,127180,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,907,Lot's O' Nuts,66.67
9170,US-2024-156363-CHO-NUT-13000,2025-10-22,2028-04-20,Standard Class,156363,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,911,Lot's O' Nuts,71.35
9171,US-2024-130211-CHO-MIL-31000,2025-10-22,2028-04-14,Same Day,130211,United States,Lawton,Oklahoma,73505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,905,Wicked Choccy's,64.92
9172,US-2024-127180-CHO-NUT-13000,2025-10-22,2028-04-16,First Class,127180,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,907,Lot's O' Nuts,71.35
9173,US-2024-127180-CHO-SCR-58000,2025-10-22,2028-04-16,First Class,127180,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,907,Lot's O' Nuts,69.44
9174,US-2024-127180-CHO-MIL-31000,2025-10-22,2028-04-16,First Class,127180,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,907,Wicked Choccy's,64.92
